NAME	TITLE	SCORE	
AL390955		-1.1589914E-5	
AC083760		-1.1921673E-5	
H2AFZP5		-1.3904307E-5	
LAMTOR2		-1.4431407E-5	
SPANXN2		-1.5002425E-5	
AL359922		-1.616297E-5	
IGHV3-36		-1.6813468E-5	
HMGN3		-1.7895814E-5	
AC091489		-1.7966979E-5	
CYCSP33		-1.842382E-5	
HSPD1P4		-1.9487834E-5	
AC091304		-2.0321702E-5	
AC009145		-2.1118638E-5	
DEFB112		-2.271148E-5	
FGF14-IT1		-2.2923708E-5	
AC009970		-2.4081295E-5	
HMGB1P20		-2.6040454E-5	
OR5H15		-2.6409964E-5	
C2orf27B		-2.751703E-5	
C9orf170		-2.8625045E-5	
OR8H3		-2.8777824E-5	
ASS1P6		-2.9605555E-5	
LINC01438		-3.253027E-5	
LINC02203		-3.3751294E-5	
CBX1P3		-3.415869E-5	
KANK1P1		-3.417226E-5	
KRTAP1-4		-3.7700043E-5	
UGT3A1		-3.7968304E-5	
NMNAT1P5		-3.9556562E-5	
PUM3		-4.129179E-5	
FAM222A-AS1		-4.4291784E-5	
AC025034		-4.5524946E-5	
AL022310		-4.5784673E-5	
AC068058		-4.761509E-5	
PRAMEF14		-4.8761085E-5	
FAM197Y2		-5.011445E-5	
AL442067		-5.0241004E-5	
AC100854		-5.3014966E-5	
HMGB1P24		-5.3507694E-5	
PIGR		-5.3567903E-5	
DEFB115		-5.3890122E-5	
AC023983		-5.4075623E-5	
TSPY8		-5.6252895E-5	
RNU6-145P		-5.627698E-5	
RN7SKP1		-5.736246E-5	
TBR1		-5.8599195E-5	
DSCR8		-5.8618127E-5	
MTND4P15		-5.8999114E-5	
AC245291		-6.0157072E-5	
MTND5P16		-6.0856444E-5	
SDCCAG3P2		-6.1353305E-5	
OR5I1		-6.1700106E-5	
KRTAP9-4		-6.2517494E-5	
AC092685		-6.471561E-5	
UQCRFS1P3		-6.524681E-5	
AL590286		-6.6302324E-5	
COX4I1P1		-6.987944E-5	
AL136040		-7.028944E-5	
AC104417		-7.036098E-5	
AP006248		-7.0610105E-5	
C14orf144		-7.223304E-5	
PAGE1		-7.427539E-5	
POLE3		-7.427894E-5	
GRID2		-7.52402E-5	
RN7SL130P		-7.6890974E-5	
SUCLA2P2		-7.7620294E-5	
AGTR2		-7.822742E-5	
ZNF487		-7.977152E-5	
AC016772		-8.034521E-5	
RBP3		-8.221981E-5	
SNHG21		-8.242876E-5	
AP003025		-8.3380706E-5	
AL592486		-8.4311294E-5	
AC092687		-8.732541E-5	
MAGEB18		-8.743831E-5	
AC016700		-8.9744426E-5	
HMGN1P32		-9.003519E-5	
APOOP1		-9.145155E-5	
AC007036		-9.425042E-5	
TEX51		-9.582456E-5	
EIPR1-IT1		-9.6490185E-5	
AL353689		-9.6817064E-5	
PLAC1		-9.70299E-5	
BLACAT1		-9.789521E-5	
LINC02303		-9.803145E-5	
AP000484		-9.805499E-5	
AC120053		-9.8748074E-5	
OR5B1P		-9.927363E-5	
FAM47B		-9.96987E-5	
PDE3B		-1.0035128E-4	
AC008080		-1.00884165E-4	
SSX2B		-1.01011305E-4	
GVQW2		-1.0185468E-4	
LINC00310		-1.03678685E-4	
NMS		-1.0421765E-4	
MRPS18BP2		-1.0461965E-4	
AC010900		-1.0495578E-4	
AL512624		-1.05353276E-4	
AC130371		-1.0585629E-4	
OR5AK3P		-1.0622179E-4	
SEPT14		-1.0748108E-4	
MIR522		-1.0866665E-4	
ESX1		-1.0892892E-4	
AP000344		-1.0947887E-4	
PRKG1		-1.10954476E-4	
MRPL2P1		-1.116617E-4	
SERPINF2		-1.1217459E-4	
AP000857		-1.1255113E-4	
RAB1C		-1.1323831E-4	
C2CD4D		-1.1392294E-4	
ARSDP1		-1.1491547E-4	
DPP10		-1.15295086E-4	
FP236240		-1.15807336E-4	
CAPNS1		-1.1614736E-4	
AC245140		-1.165822E-4	
SBK2		-1.18133095E-4	
USP17L8		-1.2108597E-4	
TSPY15P		-1.2109156E-4	
SCML2P2		-1.2132813E-4	
C11orf86		-1.2258223E-4	
C1orf141		-1.2270927E-4	
CNGA2		-1.2312044E-4	
ZIC5		-1.2324934E-4	
ARTN		-1.2404278E-4	
GSX1		-1.2444741E-4	
BNIP3P41		-1.246489E-4	
GLT6D1		-1.2526057E-4	
ST13P16		-1.2918425E-4	
HNRNPA1P61		-1.3029158E-4	
KRTAP4-9		-1.3178746E-4	
ATP6V0E2-AS1		-1.3245978E-4	
AC034195		-1.3294857E-4	
AC092121		-1.336438E-4	
RPS27AP15		-1.3689692E-4	
MIR128-1		-1.3708856E-4	
AVP		-1.374455E-4	
MIR708		-1.3800818E-4	
CICP22		-1.3861641E-4	
FAM71E2		-1.3930254E-4	
AL139193		-1.4181298E-4	
DPM1		-1.4249567E-4	
FEN1		-1.4455461E-4	
MAN1B1		-1.4547793E-4	
PLCZ1		-1.4690938E-4	
AL034548		-1.4847916E-4	
MIOXP1		-1.494518E-4	
OR52B5P		-1.5082626E-4	
CDK20		-1.5168166E-4	
UBE2R2-AS1		-1.5174675E-4	
GS1-600G8		-1.5265486E-4	
AC026725		-1.5493749E-4	
WBP11P1		-1.5779184E-4	
MIR345		-1.582835E-4	
AC244230		-1.6059254E-4	
LINC00106		-1.6227833E-4	
RNU6-942P		-1.6439459E-4	
CBX3P6		-1.689081E-4	
AC006160		-1.6913017E-4	
RN7SL339P		-1.7100913E-4	
C11orf97		-1.7123276E-4	
NRG1-IT1		-1.7546593E-4	
AC078814		-1.7547984E-4	
BX119321		-1.7835021E-4	
SPTLC1P2		-1.7861414E-4	
AL023755		-1.792441E-4	
GPR6		-1.7949377E-4	
OR5R1		-1.8209123E-4	
RN7SKP65		-1.8217604E-4	
OR7E111P		-1.8224888E-4	
NRBF2		-1.8423273E-4	
AC090206		-1.8579407E-4	
KRT17P5		-1.8630683E-4	
FOXA2		-1.8677553E-4	
RNU6-33P		-1.8722155E-4	
MIR450A2		-1.8788043E-4	
AL445471		-1.8807568E-4	
AC106748		-1.8836127E-4	
FAM43B		-1.8840718E-4	
AL512785		-1.9103679E-4	
RSL24D1P4		-1.9105281E-4	
FMO2		-1.9247911E-4	
MTCO1P47		-1.925901E-4	
AC116917		-1.9383097E-4	
MFHAS1		-1.9484134E-4	
SNORD115-1		-1.9862219E-4	
AL136090		-1.9915646E-4	
AL593856		-2.001289E-4	
HAO1		-2.0073606E-4	
GTF3AP6		-2.0226528E-4	
GALNTL5		-2.0317362E-4	
AC116353		-2.0409994E-4	
AL079301		-2.0421982E-4	
LINC00973		-2.0732704E-4	
AC060234		-2.0780024E-4	
ADNP-AS1		-2.0801545E-4	
LINC01422		-2.0840163E-4	
NPPB		-2.1163934E-4	
SUMO2P19		-2.1221554E-4	
PRR13P5		-2.1301684E-4	
LINC02333		-2.137544E-4	
KIRREL3-AS2		-2.1402191E-4	
AC113386		-2.140407E-4	
AC015987		-2.1751787E-4	
MYF5		-2.1867662E-4	
CSAG2		-2.1881153E-4	
ZNF207		-2.2271325E-4	
BNC2-AS1		-2.2401205E-4	
IFNWP15		-2.240254E-4	
AC092952		-2.2540492E-4	
AL451139		-2.2581368E-4	
DEFB119		-2.2638465E-4	
NLRP13		-2.264537E-4	
OR9G4		-2.2989289E-4	
MED15P4		-2.308411E-4	
RPS15AP17		-2.3094611E-4	
CNN2P4		-2.3096414E-4	
AL929601		-2.311666E-4	
KIF28P		-2.315202E-4	
C7orf66		-2.315545E-4	
FAM230B		-2.3177477E-4	
PIN1P1		-2.3223905E-4	
IGHV3-60		-2.3324924E-4	
AC025187		-2.3342756E-4	
CSNK1D		-2.3440171E-4	
ZNF385D-AS2		-2.3444102E-4	
MLXIPL		-2.354988E-4	
SLIT2-IT1		-2.3606425E-4	
AP002449		-2.3611455E-4	
AC037471		-2.361959E-4	
CFL1P6		-2.3720601E-4	
FRG1-DT		-2.3789001E-4	
MIR384		-2.3859879E-4	
SCGB3A1		-2.390897E-4	
AK4P6		-2.3923612E-4	
OR52B2		-2.3930593E-4	
AL138976		-2.40083E-4	
AC079325		-2.4212532E-4	
RBMY2HP		-2.4296739E-4	
AC025175		-2.449735E-4	
EWSAT1		-2.4517078E-4	
AC245128		-2.4557317E-4	
AL929236		-2.504904E-4	
AL050303		-2.5207116E-4	
TUBBP10		-2.5228751E-4	
ACTL8		-2.5310833E-4	
OR5AP2		-2.5469728E-4	
UQCC3		-2.5581394E-4	
ADAM18		-2.562992E-4	
AC008708		-2.5640367E-4	
MIR153-1		-2.5676526E-4	
MT1HL1		-2.567816E-4	
NMNAT1P3		-2.573396E-4	
AL356361		-2.5782912E-4	
MIR187		-2.6080557E-4	
BDNF-AS		-2.617836E-4	
AL133304		-2.6203512E-4	
AL391119		-2.6288896E-4	
SLC25A5P4		-2.630727E-4	
IL21-AS1		-2.6325116E-4	
UGT1A1		-2.6338053E-4	
LINC01920		-2.6391292E-4	
PRNT		-2.645823E-4	
AC090592		-2.6577964E-4	
OR8G7P		-2.6585022E-4	
AL132655		-2.671432E-4	
NAMA		-2.6715864E-4	
TBC1D3P7		-2.6822716E-4	
BPIFB6		-2.697658E-4	
IGLJ6		-2.7051885E-4	
AC097652		-2.7482802E-4	
AC020661		-2.7547506E-4	
ZFP91-CNTF		-2.766056E-4	
MIR1246		-2.7844284E-4	
COX5BP3		-2.8063293E-4	
OR5M6P		-2.8109882E-4	
RPL31P1		-2.819264E-4	
PRAMEF28P		-2.8312783E-4	
UNC93B3		-2.8433037E-4	
BCAS3		-2.8553852E-4	
CAPN7		-2.8588087E-4	
AC096922		-2.8620948E-4	
BTF3P10		-2.8712687E-4	
GAS5-AS1		-2.87316E-4	
RIPPLY2		-2.8786543E-4	
ATP6V1C2		-2.8882938E-4	
IGHV7-56		-2.9024945E-4	
OR5D18		-2.905908E-4	
OR13H1		-2.9092882E-4	
HLA-S		-2.9204373E-4	
7SK		-2.9302738E-4	
KRTAP4-2		-2.9322988E-4	
HTR5A		-2.955661E-4	
AC027514		-2.970242E-4	
UQCRC2P1		-2.9809508E-4	
CCND3P1		-2.9853266E-4	
AC010519		-2.9918842E-4	
AC023034		-3.0115314E-4	
AC104151		-3.0163495E-4	
AL354949		-3.0183975E-4	
MIR518F		-3.0225524E-4	
LINC02223		-3.0288936E-4	
RN7SL719P		-3.0462662E-4	
OPN1MW		-3.0561633E-4	
PTGER4P2		-3.082024E-4	
MIR190B		-3.086825E-4	
AL356421		-3.1003763E-4	
CEACAM18		-3.1214478E-4	
AC079949		-3.134875E-4	
CXADRP1		-3.1348818E-4	
PRR32		-3.135664E-4	
TEX36		-3.1431232E-4	
ERVFRD-3		-3.144481E-4	
OR7E39P		-3.1471145E-4	
PRODH2		-3.1516165E-4	
AL121601		-3.166416E-4	
AC131935		-3.168115E-4	
IGHV7-81		-3.17243E-4	
LINC02448		-3.1796456E-4	
KIF26B-AS1		-3.180212E-4	
SMAD1-AS1		-3.2175062E-4	
MIR1202		-3.234477E-4	
SALL4P6		-3.26217E-4	
LGALS16		-3.265959E-4	
IGHV2OR16-5		-3.310002E-4	
GCNT3		-3.3396506E-4	
HMGN1P20		-3.3618117E-4	
IFITM4P		-3.3646676E-4	
AL022345		-3.3659692E-4	
TSPY5P		-3.3770167E-4	
AC233982		-3.3973996E-4	
LINC01630		-3.399463E-4	
AC092709		-3.4201753E-4	
AC092546		-3.4253628E-4	
FOXD1		-3.4362337E-4	
AC239801		-3.437016E-4	
BX510359		-3.4444893E-4	
AC124254		-3.455165E-4	
AC015656		-3.4915193E-4	
BX072566		-3.4949704E-4	
GRIN2A		-3.5020587E-4	
AL133325		-3.5075966E-4	
AC130689		-3.5129584E-4	
AC079753		-3.524402E-4	
OR10T2		-3.5339198E-4	
MIR516B2		-3.5572858E-4	
AL132780		-3.5586997E-4	
MYOC		-3.5762732E-4	
RPL23AP66		-3.5765945E-4	
FOXP4-AS1		-3.5795037E-4	
BTF3L4P3		-3.5833195E-4	
RPSAP22		-3.5971787E-4	
HLA-DPA2		-3.598753E-4	
HSPB2-C11orf52		-3.6087006E-4	
NDUFB11P1		-3.610443E-4	
AC100850		-3.6149615E-4	
FTX_1		-3.6428307E-4	
CNTFR-AS1		-3.6477717E-4	
C2orf69P2		-3.6567406E-4	
MIR519C		-3.673262E-4	
RN7SL110P		-3.6922924E-4	
NPM1P4		-3.7004898E-4	
TMEM261P1		-3.7037852E-4	
MYLK4		-3.7141194E-4	
TBX18		-3.7458626E-4	
OR5M8		-3.7514287E-4	
GCGR		-3.7523214E-4	
MIR519B		-3.7854383E-4	
GPX6		-3.7917946E-4	
IGHV3-79		-3.7961703E-4	
AC123788		-3.8431087E-4	
RBMX2		-3.8505855E-4	
RPSAP65		-3.865216E-4	
AC020922		-3.875086E-4	
AL672142		-3.8777E-4	
LRRC6P1		-3.903547E-4	
NT5C1B-RDH14		-3.9266117E-4	
OR4S1		-3.9329933E-4	
IGHV2-70D		-3.9465004E-4	
KRT8P6		-3.957912E-4	
ITFG2-AS1		-3.9721487E-4	
AC008562		-3.980632E-4	
NAP1L1P2		-3.985267E-4	
AC104777		-3.985318E-4	
DZIP1		-3.9903194E-4	
CCDC58P2		-4.0128097E-4	
AC072039		-4.0180105E-4	
ZNF519P3		-4.0414126E-4	
EIF3D		-4.0437258E-4	
AC004004		-4.080623E-4	
KRT33B		-4.0817275E-4	
SNORD109B		-4.0865692E-4	
AC090572		-4.1089192E-4	
AC007620		-4.112659E-4	
AL355483		-4.1207607E-4	
TSPY13P		-4.125285E-4	
Z99496		-4.1333862E-4	
AC010385		-4.1415062E-4	
RN7SL814P		-4.149608E-4	
AC091046		-4.152811E-4	
ADRA2B		-4.1554373E-4	
PRDX2P4		-4.1613047E-4	
KRT41P		-4.1774532E-4	
SNORD115-16		-4.187198E-4	
BSX		-4.189758E-4	
AC026316		-4.1949094E-4	
AL596275		-4.202436E-4	
TAS2R16		-4.2132818E-4	
MIR512-1		-4.2238823E-4	
ADGRF2		-4.232076E-4	
IQCF3		-4.2453269E-4	
LETM1P2		-4.247989E-4	
Z69706		-4.2568272E-4	
AC093157		-4.2570886E-4	
AL590867		-4.282811E-4	
AC141273		-4.298744E-4	
CST9		-4.298784E-4	
LINC01591		-4.3057825E-4	
CYP2C60P		-4.329114E-4	
CBX5P1		-4.3375397E-4	
PLEKHH3		-4.3496134E-4	
AC084357		-4.3556996E-4	
OR2M7		-4.3645254E-4	
AC069224		-4.380121E-4	
NEUROD4		-4.4060068E-4	
SNRPGP14		-4.4160738E-4	
AL139385		-4.418357E-4	
AC073050		-4.420236E-4	
MIR518A1		-4.4332046E-4	
TFAP2D		-4.4354371E-4	
RNU6-4P		-4.437522E-4	
BPIFB4		-4.4403842E-4	
BPIFB3		-4.4434884E-4	
USP17L13		-4.443605E-4	
AC093331		-4.4560857E-4	
SNORD115-23		-4.4562097E-4	
SOWAHB		-4.4663786E-4	
RPS19P7		-4.4679042E-4	
AC107896		-4.4706656E-4	
OR8G5		-4.4929015E-4	
PKP4P1		-4.5034775E-4	
OR6P1		-4.5143213E-4	
AL603764		-4.51719E-4	
LINC01011		-4.561779E-4	
TTC28-AS1		-4.5738224E-4	
LINC02024		-4.5764478E-4	
RPL9P18		-4.5924608E-4	
AL121957		-4.5932102E-4	
R3HDM2P2		-4.595876E-4	
MIR4685		-4.6014413E-4	
LRRC30		-4.613106E-4	
OR8I2		-4.6408936E-4	
RPA2P3		-4.6511026E-4	
AC010740		-4.6731372E-4	
BMP15		-4.674106E-4	
AP001180		-4.6980032E-4	
C5orf67		-4.707907E-4	
RN7SL836P		-4.712595E-4	
RN7SL329P		-4.714401E-4	
FOXB2		-4.725075E-4	
TCP11X2		-4.7353172E-4	
SSX4		-4.7433868E-4	
AL391903		-4.745219E-4	
AC026368		-4.76122E-4	
C8orf82		-4.7735858E-4	
LINC00442		-4.7766193E-4	
PNMA5		-4.779743E-4	
YAP1P1		-4.782184E-4	
AC010374		-4.7933604E-4	
AC019193		-4.798856E-4	
SOX21-AS1		-4.7991026E-4	
AC104452		-4.801148E-4	
DUXAP6		-4.839791E-4	
MIR124-3		-4.842014E-4	
ATG4AP1		-4.8445683E-4	
PLA2G2F		-4.869694E-4	
LINC01980		-4.8761952E-4	
EXOGP1		-4.8767036E-4	
HBM		-4.9047644E-4	
VPS25P1		-4.940437E-4	
AC183088		-4.9522286E-4	
AL135929		-4.977221E-4	
OR4C48P		-4.984582E-4	
AC022254		-4.9939693E-4	
HIPK1		-5.0086115E-4	
LINC01943		-5.026436E-4	
AC007533		-5.0394476E-4	
RNA5-8S4		-5.0537003E-4	
5S_rRNA		-5.064261E-4	
LINC02254		-5.073745E-4	
MAGEB1		-5.0930126E-4	
AC008620		-5.1059143E-4	
AC073348		-5.1080424E-4	
AC087482		-5.1163044E-4	
AADACL4		-5.1223487E-4	
IGLV4-3		-5.122419E-4	
RN7SKP64		-5.12377E-4	
CKS1BP6		-5.124745E-4	
CNTN4-AS1		-5.129829E-4	
TEX44		-5.138493E-4	
SRD5A1P1		-5.1437743E-4	
KRTAP2-1		-5.149698E-4	
AC007450		-5.1572925E-4	
FABP5		-5.1598554E-4	
OR4C15		-5.161735E-4	
IGHV1-68		-5.1712757E-4	
HOGA1		-5.175093E-4	
BTBD9-AS1		-5.183975E-4	
MIR135B		-5.238611E-4	
AC112695		-5.243628E-4	
NKX2-3		-5.256137E-4	
DMRTC2		-5.2619644E-4	
ADAMTS9-AS2		-5.2814506E-4	
ZNF317		-5.2827114E-4	
ADAT3		-5.288339E-4	
MIR517C		-5.294807E-4	
AL713922		-5.3258246E-4	
AL139156		-5.3395436E-4	
KCNK18		-5.346972E-4	
SNORD115-24		-5.3540146E-4	
OR6F1		-5.374872E-4	
OOSP2		-5.3946645E-4	
PRAMEF12		-5.4183544E-4	
OR4N3P		-5.439224E-4	
IGLJ4		-5.441155E-4	
SMR3B		-5.4417946E-4	
UBE2U		-5.443436E-4	
RNA5SP366		-5.4499455E-4	
FAM30B		-5.452799E-4	
GTF2IP8		-5.458214E-4	
USP17L3		-5.470752E-4	
AL731569		-5.4720184E-4	
AL121821		-5.4723816E-4	
OR4D10		-5.4919306E-4	
AL356583		-5.492939E-4	
UNC5B-AS1		-5.4960535E-4	
MIR521-1		-5.5149524E-4	
AC004906		-5.517215E-4	
AL512326		-5.5203325E-4	
LINC01169		-5.531398E-4	
CHCHD3P1		-5.536202E-4	
SNORA80D		-5.5437005E-4	
AC100826		-5.565209E-4	
LINC00681		-5.595324E-4	
AC107463		-5.5978E-4	
PRELID3BP11		-5.6042266E-4	
AC103718		-5.6048005E-4	
TSPY7P		-5.622309E-4	
RPL37P3		-5.626669E-4	
C7orf77		-5.63639E-4	
KIAA1107		-5.650349E-4	
AF186996		-5.6602235E-4	
AL118516		-5.674082E-4	
LYZL1		-5.6908507E-4	
AL354877		-5.691495E-4	
CABYRP1		-5.694514E-4	
AC007406		-5.712621E-4	
AP000317		-5.7210296E-4	
CACNG7		-5.731547E-4	
AC087386		-5.736844E-4	
KRTAP9-11P		-5.737223E-4	
RNU6-32P		-5.738863E-4	
PRR23A		-5.7452254E-4	
LRRC72		-5.753198E-4	
AL365400		-5.7650474E-4	
SNRPGP2		-5.767148E-4	
HSPE1P12		-5.7698763E-4	
RHOA-IT1		-5.788089E-4	
POM121L2		-5.7890837E-4	
AC024597		-5.819282E-4	
AL139089		-5.820283E-4	
AC007786		-5.845534E-4	
DKFZp779M0652		-5.8474275E-4	
DEFB116		-5.848546E-4	
LINC01203		-5.848546E-4	
AC114741		-5.869534E-4	
AC073487		-5.87879E-4	
ZNF44		-5.900827E-4	
CYLC1		-5.9148215E-4	
AC104248		-5.916116E-4	
OR5T1		-5.9278833E-4	
AP000757		-5.9287105E-4	
IQGAP1		-5.936513E-4	
AC137770		-5.939973E-4	
UGT2A3		-5.9527805E-4	
ATP5J2P3		-5.953218E-4	
AC009107		-5.969781E-4	
TMEM243		-5.9706654E-4	
AL118556		-5.988329E-4	
AC010809		-5.996404E-4	
ZSWIM2		-5.998481E-4	
RN7SL810P		-6.001731E-4	
DLEC1P1		-6.0074875E-4	
TCF21		-6.007924E-4	
ACTL9		-6.022212E-4	
OR2Y1		-6.033039E-4	
AC011604		-6.0385827E-4	
CRB3P1		-6.051806E-4	
OR5D14		-6.0542923E-4	
KEL		-6.054995E-4	
KRT19P3		-6.055118E-4	
SNORD115-19		-6.069124E-4	
MIR523		-6.0722046E-4	
AC007673		-6.0805125E-4	
MIR130A		-6.0840114E-4	
RPS3AP24		-6.084026E-4	
AC123900		-6.085069E-4	
SNAP47-AS1		-6.0922425E-4	
MIR1283-1		-6.093368E-4	
KLF2P1		-6.103508E-4	
ARL2BPP4		-6.103641E-4	
GOLGA6C		-6.153371E-4	
CYP51A1-AS1		-6.1644835E-4	
OR5M1		-6.1727717E-4	
CTAGE16P		-6.1769754E-4	
MAGED4		-6.177811E-4	
ANKRD20A9P		-6.180503E-4	
DEFB110		-6.1869394E-4	
AL139327		-6.1913475E-4	
FAM60DP		-6.204881E-4	
TUBG2		-6.24851E-4	
OR51G1		-6.263835E-4	
AC011510		-6.2813226E-4	
PYHIN5P		-6.2905665E-4	
MIR524		-6.323806E-4	
AL357075		-6.326825E-4	
ERVV-2		-6.32769E-4	
DSG1-AS1		-6.327772E-4	
CEACAMP3		-6.338755E-4	
AP005597		-6.353455E-4	
OR8K1		-6.354536E-4	
AC022858		-6.360139E-4	
LINC01844		-6.3767727E-4	
AC117525		-6.3876645E-4	
MTCYBP23		-6.4099045E-4	
OR1D4		-6.431148E-4	
IFNG-AS1		-6.4317975E-4	
PRAMEF11		-6.432114E-4	
AC009019		-6.459386E-4	
AC004987		-6.484257E-4	
AC009884		-6.4863433E-4	
OR8F1P		-6.4879644E-4	
TSPY10		-6.493571E-4	
RNU5D-1		-6.506249E-4	
IFNA13		-6.513308E-4	
LINC01524		-6.5175566E-4	
ZNF970P		-6.522663E-4	
AC091133		-6.529085E-4	
NUP210P1		-6.5308344E-4	
RAET1K		-6.5642706E-4	
OR4M2		-6.571258E-4	
RN7SL743P		-6.5717683E-4	
THOC7-AS1		-6.5885624E-4	
AC006288		-6.603602E-4	
DUX4L27		-6.6121086E-4	
OR52X1P		-6.6232955E-4	
OR5M3		-6.6318194E-4	
IGLV1-50		-6.63576E-4	
PPIAP54		-6.6391786E-4	
AC092155		-6.639367E-4	
AL162497		-6.64259E-4	
KRTAP13-3		-6.642939E-4	
NGB		-6.652368E-4	
MIR6810		-6.670938E-4	
CD8B2		-6.6833134E-4	
CNTLN		-6.687301E-4	
MTUS2-AS1		-6.720547E-4	
MIR320A		-6.729889E-4	
SLC25A5-AS1		-6.738928E-4	
AL121904		-6.7475846E-4	
OR8B6P		-6.749566E-4	
ROCK1P1		-6.781782E-4	
MAGED4B		-6.782918E-4	
IFNA2		-6.7944935E-4	
AC008378		-6.796185E-4	
UQCRBP3		-6.7974237E-4	
SUN5		-6.8079267E-4	
AL513412		-6.8110053E-4	
CYCSP12		-6.8126584E-4	
FXYD3		-6.833697E-4	
AC068675		-6.8379537E-4	
GLYATL1P2		-6.8427157E-4	
AL589666		-6.850994E-4	
IGHV3-65		-6.85752E-4	
MIR512-2		-6.865702E-4	
CTBP2P5		-6.9146533E-4	
OR5T2		-6.926193E-4	
AL138756		-6.9350534E-4	
OR52E6		-6.9507404E-4	
MIR486-1		-6.952896E-4	
RPL36AP40		-6.9738703E-4	
LINC01976		-6.976208E-4	
EIF4EBP2P3		-6.98234E-4	
AC084757		-6.982764E-4	
AP003385		-6.994284E-4	
AC109588		-6.9964357E-4	
HSPD1P8		-6.997028E-4	
LINC00562		-7.032341E-4	
AC117947		-7.038802E-4	
AL133153		-7.054816E-4	
ZSWIM5P3		-7.062033E-4	
PSMD12P		-7.070724E-4	
EPPIN-WFDC6		-7.072708E-4	
CLPSL1		-7.0781715E-4	
AL513534		-7.081469E-4	
AL583808		-7.0871075E-4	
SMIM21		-7.091174E-4	
TAB3P1		-7.0925185E-4	
C14orf180		-7.0937275E-4	
ELFN2		-7.1002176E-4	
AC244636		-7.115836E-4	
MIR504		-7.1528857E-4	
MIR559		-7.154824E-4	
AC104457		-7.1668543E-4	
AC090099		-7.1813376E-4	
SPATA31E1		-7.2205125E-4	
MIR1266		-7.248469E-4	
INS-IGF2		-7.2484853E-4	
LINC02058		-7.280298E-4	
NOL4L-DT		-7.2975067E-4	
OR4C10P		-7.307543E-4	
KRT8P17		-7.311464E-4	
SHISA8		-7.3178345E-4	
AL365318		-7.336249E-4	
LINC00469		-7.3408324E-4	
PARD6B		-7.350332E-4	
AC004471		-7.3643477E-4	
CRELD2		-7.4006815E-4	
PRR13P7		-7.421328E-4	
AC015743		-7.4288755E-4	
AP001574		-7.4525934E-4	
KATNBL1P2		-7.475971E-4	
RPL5P26		-7.485974E-4	
MRNIP		-7.4905157E-4	
AC021876		-7.531714E-4	
IFNA10		-7.582185E-4	
POU4F2		-7.583316E-4	
AC021171		-7.6321897E-4	
AC022206		-7.6440006E-4	
OR6C65		-7.646066E-4	
MT-TN		-7.652555E-4	
MYOD1		-7.668973E-4	
AP003168		-7.686174E-4	
SRARP		-7.693084E-4	
AC079587		-7.6969486E-4	
AC011467		-7.6995336E-4	
AC016559		-7.713309E-4	
PITPNM2-AS1		-7.738518E-4	
BX664727		-7.739478E-4	
ASB17		-7.7434076E-4	
FABP5P7		-7.7568967E-4	
MIR1297		-7.7627617E-4	
OR5M7P		-7.764216E-4	
FEV		-7.770932E-4	
CLVS1		-7.799348E-4	
SLC17A4		-7.799426E-4	
LINC02079		-7.815067E-4	
KRTAP2-4		-7.8380323E-4	
OR11H3P		-7.8444264E-4	
AL132855		-7.880336E-4	
ARHGAP26-IT1		-7.9000246E-4	
AL109933		-7.903347E-4	
AC063923		-7.904932E-4	
MIR1-1HG		-7.915163E-4	
TSPY11P		-7.9183246E-4	
PSMB5		-7.93436E-4	
RPL21P9		-7.937326E-4	
ST5		-7.9428026E-4	
AL354685		-7.9526205E-4	
AC004231		-7.9564046E-4	
LINC00328-2P		-7.961803E-4	
OR4K11P		-7.976124E-4	
AC006504		-7.9762924E-4	
HNRNPA1P17		-7.9890154E-4	
MYRFL		-7.990245E-4	
MIR551B		-7.9912925E-4	
AC004067		-7.9935195E-4	
UGT2B25P		-8.0044294E-4	
AC012182		-8.0383074E-4	
TCEA1P4		-8.0412853E-4	
SNORD115-28		-8.059917E-4	
SAMD7		-8.0705533E-4	
OR7E59P		-8.0730644E-4	
TSPY2		-8.081673E-4	
AC044787		-8.092261E-4	
ACTL10		-8.101676E-4	
CARS-AS1		-8.124111E-4	
RNU4-6P		-8.1372564E-4	
FSHB		-8.171192E-4	
MIR5196		-8.1751886E-4	
HYI-AS1		-8.1820635E-4	
AHNAK		-8.21497E-4	
NFKB1		-8.2236674E-4	
AL606530		-8.241505E-4	
LINC00565		-8.2463055E-4	
ATP5F1P6		-8.247788E-4	
AC074011		-8.252712E-4	
LINC00702		-8.2769647E-4	
H2BFWT		-8.2787377E-4	
ASIC2		-8.2957675E-4	
MYBPH		-8.3390553E-4	
AC135068		-8.364631E-4	
AL035551		-8.379867E-4	
AC024651		-8.407289E-4	
EIF3EP1		-8.5040816E-4	
AC074237		-8.5139007E-4	
PLA2G2E		-8.5249956E-4	
PARP4P1		-8.5273926E-4	
NKX2-6		-8.5292343E-4	
DLK1		-8.529383E-4	
GSTO1		-8.5301144E-4	
AP000915		-8.532175E-4	
CYP4F62P		-8.536169E-4	
AC104260		-8.5366087E-4	
HNRNPCL3		-8.5472834E-4	
DEFB108C		-8.563863E-4	
VDAC1P10		-8.604498E-4	
RNU105B		-8.6101325E-4	
LIMS3		-8.617894E-4	
ANO10		-8.619551E-4	
GPR88		-8.6355937E-4	
LINC00904		-8.636499E-4	
